,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
810,11000818,1,CDU,1935,"Landwirtschaftsmeister, Parl. Staatssekretär a. D.",Deutschland,Haschke,Gottfried,"['11', '12', '13', '14']","['Volkskammer', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
811,11000819,1,CDU,1942,"Mitglied der Volkskammer, Diplomfachlehrer",Deutschland,Haschke,Jürgen,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
812,11000820,1,CDU,1944,Lehrer,Deutschland,Haschke,Udo,"['11', '12']","['Volkskammer', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
813,11000821,1,FDP,1900,Fabrikant,Deutschland,Hasemann,Walther,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,11000822,1,SPD,1946,Dreher,Deutschland,Hasenfratz,Klaus,"['11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
815,11000823,1,CDU,1935,Hauptgeschäftsführer,Deutschland,Hasinger,Albrecht,['8'],['Landesliste'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
816,11000824,1,CDU,1913,"Präsident DBT a. D., Vizepräsident DBT a.D., Ministerpräsident a. D., Bundesminister a. D.",ehem. Deutsch-Ost-Afrika,Hassel,Kai-Uwe,"['2', '5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
817,11000825,0,CSU,1950,"Vizepräsidentin DBT a. D., Dipl.-Volkswirtin, Bundesministerin a. D.",Deutschland,Hasselfeldt,Gerda,"['11', '12', '13', '14', '15', '16', '17', '18']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
818,11000826,1,SPD,1938,Professor,Deutschland,Hauchler,Ingomar,"['10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
819,11000827,1,SPD,1924,Sozialarbeiter,Deutschland,Hauck,Rudolf,"['5', '6', '7', '8', '9', '10']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
820,11000828,1,SPD,1940,Dipl.-Volkswirt,Deutschland,Hauff,Volker,"['6', '7', '8', '9', '10', '11']","['Landesliste', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
821,11000829,1,SPD,1914,Architekt,Deutschland,Hauffe,Herbert,"['2', '3', '4', '5']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,11000830,1,CDU,1942,"Unternehmer, Diplomvolkswirt",Deutschland,Haungs,Rainer,"['10', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
823,11000831,1,CDU,1930,Rechtsanwalt,Deutschland,Hauser,Alo,"['5', '6', '7', '8', '9']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
824,11000832,1,CSU,1943,"Dipl.-Kaufmann, Parl. Staatssekretär a. D.",Deutschland,Hauser,Hansgeorg,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
825,11000833,1,CDU,1922,Bäcker- u. Konditormeister,Deutschland,Hauser,Hansheinz,"['7', '8', '9', '10', '11']","['Landesliste', 'Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
826,11000834,1,CDU,1911,Oberamtsrichter a. D.,Deutschland,Hauser,Hugo,"['3', '4', '5', '6', '7']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
827,11000835,1,CDU,1952,Politischer Redakteur,Deutschland,Hauser,Otto,"['10', '11', '12', '13']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
828,11000836,1,FDP,1943,"Dipl.-Kaufmann, Bundesminister a. D.",Deutschland,Haussmann,Helmut,"['8', '9', '10', '11', '12', '13', '14']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
829,11000837,1,CDU,1917,Bundesminister a. D.,Deutschland,Heck,Bruno,"['3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
830,11000838,1,GRÜNE,1929,Dipl.-Ingenieur,Deutschland,Hecker,Klaus J.,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831,11000839,1,WAV,1899,Bankkaufmann,Deutschland,Hedler,Wolfgang,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,11000840,1,CDU,1941,"Studienrat a. D., Parl. Staatssekretär a. D.",Deutschland,Hedrich,Klaus-Jürgen,"['10', '11', '12', '13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
833,11000841,1,CDU,1931,Land- u. Forstwirt,Deutschland,Heereman von Zuydtwyck,Constantin,"['10', '11']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
834,11000842,1,SPD,1897,Rentner,Deutschland,Heide,Johann Karl,"['2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,11000843,1,SPD,1910,Kaufmann,Deutschland,Heiland,Rudolf-Ernst,"['1', '2', '3', '4']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,11000844,0,CDU,1889,Lehrerin,Deutschland,Heiler,Anne Marie,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,11000845,1,SPD,1934,"Jurist, Professor",Deutschland,Heimann,Gerhard,"['10', '11']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
838,11000846,1,CDU,1914,Eisenbahnbeamter,Deutschland,Hein,Alfred,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
839,11000847,1,SPD,1914,Staatssekretär a. D.,Deutschland,Hein,Udo,"['5', '6']","['Landesliste', 'Direktwahl']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
840,11000848,1,SPD,1899,Rechtsanwalt und Notar,Deutschland,Heinemann,Gustav W.,"['3', '4', '5']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,11000849,1,SPD,1887,Kaufmann,Deutschland,Heinen,Franz,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,11000850,1,SPD,1921,Gewerkschaftssekretär,Deutschland,Heinrich,Fritz,"['2', '3']","['Landesliste', 'Landesliste']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,11000851,1,FDP,1939,Landwirtschaftsmeister,Deutschland,Heinrich,Ulrich,"['11', '12', '13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
844,11000852,1,CDU,1940,Dipl.-Ingenieur (FH),Deutschland,Heise,Manfred,"['12', '13', '14']","['Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
845,11000854,1,SPD,1936,Angestellter,Deutschland,Heistermann,Dieter,"['9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
846,11000855,1,CDU,1903,Arbeitersekretär,Deutschland,Heix,Martin,"['1', '2', '3', '4']","['Direktwahl', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,11000856,1,FDP,1901,Bäckermeister,Deutschland,Held,Fritz,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,11000857,1,SPD,1900,Angestellter,Deutschland,Hellenbrock,Josef,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,11000858,1,CDU,1910,Museumsdirektor a. D.,Deutschland,Hellige,Walther,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
850,11000859,1,DP,1908,"Bundesminister für Angelegenheiten des Bundesrates, Kaufmann",Deutschland,Hellwege,Heinrich,"['1', '2']","['Direktwahl', 'Direktwahl']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,11000860,1,CDU,1912,Volkswirt,Deutschland,Hellwig,Fritz,"['2', '3']","['Direktwahl', 'Direktwahl']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,11000861,0,CDU,1940,Staatssekretärin a. D.,Deutschland,Hellwig,Renate,"['11', '12', '13', '9', '10']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
853,11000862,1,CDU,1934,Rechtsanwalt und Notar,Deutschland,Helmrich,Herbert,"['8', '9', '10', '11', '12']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
854,11000863,1,FDP,1923,Landwirt,Deutschland,Helms,Wilhelm,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855,11000864,1,SPD,1939,"Mitglied der Volkskammer, Physiker",Deutschland,Heltzig,Frank,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
856,11000865,1,CSU,1902,Landwirt,Deutschland,Henckel von Donnersmarck,Georg,"['2', '3']","['Landesliste', 'Landesliste']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,11000866,1,SPD,1931,Bankkaufmann,Deutschland,Henke,Erich,"['6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
858,11000867,1,CDU,1899,"Jurist, Diplomat, Industrieller",Deutschland,Henle,Günther,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,11000868,1,PDS/LL,1946,Gewerkschaftssekretär,Deutschland,Henn,Bernd,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
860,11000869,1,FDP,1899,Volkswirt,Deutschland,Henn,Hans,"['1', '2']","['Landesliste', 'Landesliste']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,11000870,1,SPD,1897,Lehrer,Deutschland,Hennig,Arno,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,11000871,1,CDU,1937,Jurist,Deutschland,Hennig,Ottfried,"['8', '9', '10', '11', '12']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
863,11000872,0,DIE GRÜNEN/BÜNDNIS 90,1946,Lehrerin,Deutschland,Hensel,Karitas Dagmar,['11'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
864,11000873,1,SPD,1886,"Schriftsetzer, Redakteur, Oberbürgermeister",Deutschland,Henssler,Fritz,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,11000874,0,CDU,1926,Oberstudienrätin,Deutschland,Henze,Maria,['6'],['Landesliste'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
866,11000875,1,FDP,1889,Landwirt,Deutschland,Hepp,Karl,['2'],['Landesliste'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,11000876,1,SPD,1938,Stidiendirektor a. D.,Deutschland,Herberholz,Ralph,"['9', '11']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
868,11000877,1,SPD,1935,Redakteur,Deutschland,Herbers,Rudolf,['7'],['Landesliste'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
869,11000878,1,SPD,1900,Journalist,Deutschland,Herberts,Hermann,"['4', '5']","['Landesliste', 'Direktwahl']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,11000879,1,SPD,1888,"Lehrer, Diplomat, Philologe, Prof. i. R.",Deutschland,Herbig,Gustav,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,11000880,1,CDU,1928,"Dipl.-Landwirt, Geschäftsführer",Deutschland,Herkenrath,Adolf,"['9', '10', '11', '12']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
872,11000881,0,SPD,1918,Redakteurin,Deutschland,Herklotz,Luise,"['2', '3', '4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873,11000882,1,CDU,1914,Oberstudiendirektor,Deutschland,Hermesdorf,Herbert,['6'],['Direktwahl'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,11000883,1,SPD,1914,Geschäftsführer,Deutschland,Hermsdorf,Hans,"['2', '3', '4', '5', '6', '7']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
875,11000884,1,SPD,1921,"Bäckerm., Einzelhandelskaufm., Parl. Staats. b. Bundesmin. f. innerdeutsche Bez.",Deutschland,Herold,Karl,"['2', '3', '4', '5', '6', '7']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
876,11000885,1,CDU,1944,Oberstudienrat a. D.,Deutschland,Herr,Norbert,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
877,11000886,1,SPD,1879,Bahnamtmann i. R.,Deutschland,Herrmann,Matthäus,['1'],['Direktwahl'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,11000887,1,SPD,1939,Historiker,Deutschland,Herterich,Günter,"['9', '10']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
879,11000888,1,CDU,1898,Volkswirt,Deutschland,Hesberg,Carl,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,11000889,1,CDU,1897,Landwirt,Deutschland,Hesemann,Clemens,"['3', '4']","['Direktwahl', 'Direktwahl']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,11000890,1,SPD,1938,Klempner,Deutschland,Hettling,Ludwig,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
882,11000891,1,PDS,1927,Rechtswissenschaftler,Deutschland,Heuer,Uwe-Jens,"['11', '12', '13']","['Volkskammer', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
883,11000892,0,FDP,1926,"Ärztin, Journalistin",Deutschland,Heuser,Hedda,"['4', '5']","['Landesliste', 'Landesliste']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,11000893,1,FDP,1884,"Ökonom, Publizist, Bundespräsident a. D.",Deutschland,Heuss,Theodor,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,11000894,1,CDU,1938,Bankier,Deutschland,Heydt Freiherr von Massenbach,Peter,"['8', '9']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
886,11000895,1,CDU,1895,Vizeadmiral a. D.,Deutschland,Heye,Hellmuth Guido Alexander,"['2', '3']","['Direktwahl', 'Direktwahl']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,11000896,1,SPD,1938,Redakteur,Deutschland,Heyen,Roelf,"['6', '7']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
888,11000897,1,SPD,1936,Amtsrat a. D.,Deutschland,Heyenn,Günther,"['8', '9', '10', '11', '12']","['Landesliste', 'Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
889,11000898,0,GRÜNE,1934,"Universitätsprofessorin, Apothekerin",Deutschland,Hickel,Erika,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
890,11000899,0,CDU,1953,Landfrau,Deutschland,Hiebing,Maria Anna,['12'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
891,11000900,1,CDU,1898,"Landwirt, Geschäftsführer",Deutschland,Hilbert,Anton,"['1', '2', '3', '4', '5']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,11000901,1,SPD,1949,Dipl.-Handelslehrer,Deutschland,Hiller,Reinhold,"['10', '11', '12', '13', '14']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
893,11000902,0,DIE GRÜNEN/BÜNDNIS 90,1954,Lehrerin,Deutschland,Hillerich,Imma,['11'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
894,11000903,1,CDU,1897,Minister a. D.,Deutschland,Hilpert,Werner,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,11000904,1,SPD,1956,"Informatiker, Parl. Staatssekretär a. D.",Deutschland,Hilsberg,Stephan,"['11', '12', '13', '14', '15', '16']","['Volkskammer', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
896,11000905,1,CDU,1922,Selbständiger Einzelhandelskaufmann,Deutschland,Hinrichs,Wolfgang,"['10', '11']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
897,11000906,1,CSU,1943,"Bäckermeister und Konditor, Parl. Staatssekretär a. D.",Deutschland,Hinsken,Ernst,"['9', '10', '11', '12', '13', '14', '15', '16', '17']","['Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
898,11000907,1,CDU,1950,"Vizepräsident DBT a. D., Evangelischer Theologe",Deutschland,Hintze,Peter,"['12', '13', '14', '15', '16', '17', '18']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
899,11000908,1,FDP,1930,"Vizepräsident DBT a. D., Rechtsanwalt",Deutschland,Hirsch,Burkhard,"['7', '9', '10', '11', '12', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
900,11000909,1,SPD,1913,Rechtsanwalt,Deutschland,Hirsch,Martin,"['4', '5', '6']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,11000910,1,FDP,1942,Studiendirektor a. D.,Deutschland,Hitschler,Walter,"['11', '12']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
902,11000911,1,SPD,1929,Freier Mitarbeiter bei der BfA,Deutschland,Hitzigrath,Rüdiger,['9'],['Landesliste'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
903,11000912,1,CSU,1912,Rechtsanwalt,Deutschland,Höcherl,Hermann,"['2', '3', '4', '5', '6', '7']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
904,11000913,1,CDU,1907,Bauer,Deutschland,Höchst,Josef,['4'],['Landesliste'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,11000914,1,CDU,1907,Geschäftsführer,Deutschland,Höck,Wilhelm,"['2', '3']","['Direktwahl', 'Direktwahl']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,11000915,1,SPD,1886,Oberbürgermeister,Deutschland,Höcker,Heinrich,"['1', '2', '3']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,11000916,1,CSU,1927,Rechtsanwalt,Deutschland,Höffkes,Peter Wilhelm,"['8', '9', '10', '11']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
908,11000917,1,CDU,1897,Caritasdirektor,Deutschland,Höfler,Heinrich,"['1', '2', '3', '4']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,11000918,1,SPD,1887,Ministerpräsident a. D.,Deutschland,Hoegner,Wilhelm,['4'],['Landesliste'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,11000919,1,SPD,1926,"Lehrer a. D., Parl. Staatssekretär b. Bundesmin. für innerdeutsche Beziehung",Deutschland,Höhmann,Egon,"['3', '4', '5', '6', '7', '8']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
911,11000920,1,SPD,1904,Geschäftsführer,Deutschland,Höhne,Franz,"['1', '2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,11000921,0,DIE LINKE.,1957,Dipl.-Philosophin,Deutschland,Höll,Barbara,"['12', '13', '14', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
913,11000922,1,FDP,1935,Kaufmann,Deutschland,Hölscher,Friedrich,"['7', '8', '9']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
914,11000923,1,SPD,1913,Bürgermeister,Deutschland,Hölzle,Ernst,['5'],['Landesliste'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,11000924,0,GRÜNE,1946,Journalistin,Deutschland,Hönes,Hannegret,['10'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
916,11000925,1,CDU,1942,Mitglied der Volkskammer,Deutschland,Hönicke,Bertram,['11'],['Volkskammer'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
917,11000926,1,CSU,1925,"Diözesesansekretär, Parlamentarischer Staatssekretär a. D.",Deutschland,Höpfinger,Stefan,"['8', '9', '10', '11']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
918,11000927,1,FDP,1883,Präsident des Bundesverfassungsgericht a.D.,Deutschland,Höpker-Aschoff,Hermann,['1'],['Landesliste'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,11000928,1,SPD,1908,Werkmeister,Deutschland,Hörauf,Fritz Wilhelm,"['2', '3', '4', '5']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,11000929,1,SPD,1926,Geschäftsführer,Deutschland,Hörmann,Hans,"['4', '5', '6']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921,11000930,1,CDU,1906,Landwirt,Deutschland,Hörnemann,Heinrich,"['4', '5']","['Direktwahl', 'Direktwahl']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
