WP-JAHRE,NUMIND,ID,ANFANG,VORNAME,NACHNAME,ALTER,GESCHLECHT,PARTEI_KURZ,BERUF,AUSLAND,MANDATSART,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
1949-1953;01,142,11000810,1949,Heinrich,Happe,55,1,SPD,"Landwirt, Verwaltungsangestellter",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,143,11000811,1949,Paul,Harig,49,1,Andere,Metallarbeiter,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,144,11000821,1949,Walther,Hasemann,49,1,FDP,Fabrikant,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,145,11000839,1949,Wolfgang,Hedler,50,1,Andere,Bankkaufmann,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,146,11000843,1949,Rudolf-Ernst,Heiland,39,1,SPD,Kaufmann,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,147,11000844,1949,Anne Marie,Heiler,60,0,Union,Lehrerin,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,148,11000849,1949,Franz,Heinen,62,1,SPD,Kaufmann,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,149,11000855,1949,Martin,Heix,46,1,Union,Arbeitersekretär,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,150,11000859,1949,Heinrich,Hellwege,41,1,Andere,"Bundesminister für Angelegenheiten des Bundesrates, Kaufmann",0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,151,11000867,1949,Günther,Henle,50,1,Union,"Jurist, Diplomat, Industrieller",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,152,11000869,1949,Hans,Henn,50,1,FDP,Volkswirt,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,153,11000870,1949,Arno,Hennig,52,1,SPD,Lehrer,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,154,11000873,1949,Fritz,Henssler,63,1,SPD,"Schriftsetzer, Redakteur, Oberbürgermeister",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,155,11000879,1949,Gustav,Herbig,61,1,SPD,"Lehrer, Diplomat, Philologe, Prof. i. R.",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,156,11000886,1949,Matthäus,Herrmann,70,1,SPD,Bahnamtmann i. R.,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,157,11000893,1949,Theodor,Heuss,65,1,FDP,"Ökonom, Publizist, Bundespräsident a. D.",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,158,11000900,1949,Anton,Hilbert,51,1,Union,"Landwirt, Geschäftsführer",0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,159,11000903,1949,Werner,Hilpert,52,1,Union,Minister a. D.,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,160,11000915,1949,Heinrich,Höcker,63,1,SPD,Oberbürgermeister,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,161,11000917,1949,Heinrich,Höfler,52,1,Union,Caritasdirektor,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,162,11000920,1949,Franz,Höhne,45,1,SPD,Geschäftsführer,0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,163,11000927,1949,Hermann,Höpker-Aschoff,66,1,FDP,Präsident des Bundesverfassungsgericht a.D.,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,164,11000936,1949,Curt,Hoffmann,52,1,FDP,Handelskammersyndikus a. D.,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,165,11000939,1949,Johannes,Hoffmann,60,1,Andere,"Dipl.-Landwirt, Landwirtschaftslehrer",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,166,11000940,1949,Karl,Hoffmann,48,1,FDP,Fabrikant,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,167,11000943,1949,Heinrich,Hohl,49,1,Union,"Landwirt, Bürgermeister",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,168,11000950,1949,Friedrich,Holzapfel,49,1,Union,Handwerkskammersyndikus a. D.,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,169,11000953,1949,Matthias,Hoogen,45,1,Union,Rechtsanwalt,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,170,11000954,1949,Anton,Hoppe,60,1,Union,"Schlosser, Landrat",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,171,11000957,1949,Michael,Horlacher,61,1,Union,Prässdent de Bayerischen Raiffeisenverbandes,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,172,11000959,1949,Peter,Horn,58,1,Union,Geschäftsführer i. R.,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,173,11000969,1949,Elinor,Hubert,49,0,SPD,Ärztin,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,174,11000973,1949,Karl,Hübner,52,1,FDP,Postrat a. D.,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,175,11000979,1949,Margarete,Hütter,40,0,FDP,Referentin,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,176,11000985,1949,Eugen,Huth,48,1,Union,"Buchdruckermeister, Verleger",0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,177,11000990,1949,Herta,Ilk,47,0,FDP,Hausfrau,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,178,11000993,1949,Heinrich,Imig,56,1,SPD,"Bergmann, Gewerkschaftsfunktionär, Verwaltungsbeamter",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,179,11001000,1949,Werner,Jacobi,42,1,SPD,"Hauptgeschäftsführer d. Verbandes kommunaler Untern. e.V., Landesgerichtsrat a. D.",0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,180,11001001,1949,Peter,Jacobs,43,1,SPD,Redakteur,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,181,11001004,1949,Elfriede,Jaeger,50,0,Andere,Angestellte,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,182,11001005,1949,Paul Hans,Jaeger,63,1,FDP,"Kaufmann, Angestellter",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,183,11001006,1949,Richard,Jaeger,36,1,Union,"Bundesminister a. D., Vizepräsident DBT a. D.",0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,184,11001007,1949,Robert,Jaffe,55,1,Andere,"Dipl.-Ingenieur, Landwirt",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,185,11001013,1949,Hans,Jahn,64,1,SPD,Gewerkschaftsvorsitzender,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,186,11001037,1949,Albert Ludwig,Juncker,45,1,FDP,Kaufmann,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,187,11001045,1949,Johann,Junglas,51,1,Union,"Gärtner, Staatsminister a. D.",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,188,11001051,1949,Karl,Kahn,49,1,Union,Geschäftsführer,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,189,11001053,1949,Jakob,Kaiser,61,1,Union,Bundesminister a. D.,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,190,11001056,1949,Oskar,Kalbfell,52,1,SPD,"Mechaniker, Unternehmer, Oberbürgermeister",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,191,11001057,1949,Hellmut,Kalbitzer,36,1,SPD,Kaufmann,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,192,11001058,1949,Margot,Kalinke,40,0,Union,"Leitende Angestellte, Sozialpolitikerin",0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,193,11001067,1949,Hugo,Karpf,54,1,Union,Gewerkschaftssekretär,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,194,11001072,1949,Linus,Kather,56,1,Union,Rechtsanwalt,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,195,11001076,1949,Irma,Keilhack,41,0,SPD,Hausfrau,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,196,11001080,1949,Wilfried,Keller,31,1,Andere,Jurist,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,197,11001082,1949,Emil,Kemmer,35,1,Union,Angestellter,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,198,11001084,1949,Heinrich,Kemper,61,1,Union,Textilkaufmann,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,199,11001086,1949,Karl,Kern,49,1,Union,"Pfarrer, Studienrat a. D.",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,200,11001090,1949,Dietrich,Keuning,41,1,SPD,Schlosservorarbeiter,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,201,11001096,1949,Kurt Georg,Kiesinger,45,1,Union,Rechtsanwalt,0,1.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,202,11001099,1949,Georg Richard,Kinat,61,1,SPD,Angestellter i. R.,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,203,11001100,1949,Liesel,Kipp-Kaule,43,0,SPD,"Kaufmännische Angest., Gewerkschaftssekretärin, Sachbearbeiterin IG Textil-Bekl.",0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,204,11001107,1949,Erich,Klabunde,42,1,SPD,Journalist,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,205,11001120,1949,Josef Ferdinand,Kleindinst,68,1,Union,Stadtrechtsrat a. D.,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,206,11001131,1949,Friedrich,Klinge,66,1,Andere,"Jurist, Verwaltungsbeamter, Oberbürgermeister",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,207,11001140,1949,Otto,Kneipp,65,1,FDP,Dipl.-Landwirt,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,208,11001142,1949,Waldemar,Knoeringen,43,1,SPD,"Parteifunktionär, Bibliothekar",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,209,11001144,1949,Willy,Knothe,61,1,SPD,Journalist,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,210,11001148,1949,Harald,Koch,42,1,SPD,Rechtsanwalt,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,211,11001150,1949,Erich,Köhler,57,1,Union,"Präsident DBT a.D., Wirtschaftsberater, Volkswirt",0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,212,11001158,1949,Wilhelm,Königswarter,59,1,SPD,Industriekaufmann,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,213,11001164,1949,Georg,Kohl,68,1,FDP,"Redakteur, Verleger, Unternehmer",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,214,11001166,1949,Rudolf,Kohl,54,1,Andere,"Schriftsetzer, Arbeitsminister a. D.",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,215,11001179,1949,Hermann,Kopf,48,1,Union,Rechtsanwalt,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,216,11001183,1949,Lisa,Korspeter,49,0,SPD,"Jugendfürsorgerin, Hausfrau",0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,217,11001192,1949,Anni,Krahnstöver,45,0,SPD,Sekretärin,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,218,11001204,1949,Paul,Krause,44,1,Andere,Redakteur,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,219,11001215,1949,Gerhard,Kreyssig,50,1,SPD,Volkswirtschaftler,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,220,11001216,1949,Herbert,Kriedemann,46,1,SPD,"Angestellter, Landwirt",0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,221,11001225,1949,Heinrich,Krone,54,1,Union,Bundesminister für die Angelegenheiten des Bundesverteidigungsrates,0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,222,11001241,1949,Georg,Kühling,63,1,Union,Landwirt,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,223,11001246,1949,Walther,Kühn,57,1,FDP,Regierungspräsident a. D.,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,224,11001251,1949,Christian,Kuhlemann,58,1,Andere,"Dipl.-Ing, Handelskammerpräsident",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,225,11001255,1949,Ernst,Kuntscher,50,1,Union,Angestellter,0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,226,11001259,1949,Johannes,Kunze,57,1,Union,"Diplom Kaufmann, Verwaltungsdirektor i. R.",0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,227,11001261,1949,Georg,Kurlbaum,47,1,SPD,Dipl.-Ingenieur,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,228,11001267,1949,Wilhelm,Laforet,72,1,Union,"Hochschullehrer, Jurist",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,229,11001277,1949,Roman,Lampl,49,1,Andere,"Landwirt, Verwaltungsbeamter",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,230,11001283,1949,Erwin,Lange,35,1,SPD,"Schriftsetzer, Betriebsleiter",0,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,231,11001286,1949,Erich,Langer,44,1,Andere,Sportlehrer,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,232,11001296,1949,Willi,Lausen,48,1,SPD,Redakteur,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,233,11001300,1949,Bruno,Leddin,51,1,SPD,"Kaufmann, Verwaltungsbeamter",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,234,11001304,1949,Robert,Lehr,66,1,Union,"Jurist, Bundesminister des Inneren",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,235,11001306,1949,Robert,Leibbrand,48,1,Andere,"Schreiner, Redakteur",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,236,11001307,1949,Eugen,Leibfried,52,1,Union,Landwirt,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,237,11001314,1949,Ernst,Lemmer,51,1,Union,"Journalist, Bundesminister a. D.",0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,238,11001321,1949,Aloys,Lenz,39,1,Union,Verbandsangestellter,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,239,11001328,1949,Gottfried,Leonhard,54,1,Union,Bijouterietechniker,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,240,11001333,1949,Heinrich,Leuchtgens,73,1,Andere,"Lehrer, Volkswirt",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,241,11001337,1949,Eduard,Leuze,43,1,FDP,Rechtsanwalt und Notar,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,242,11001349,1949,Fritz,Linnert,64,1,FDP,Zahnarzt,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,243,11001355,1949,Gertrud,Lockmann,54,0,SPD,Helferin in Steuersachen,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,244,11001358,1949,Paul,Löbe,74,1,SPD,Redakteur,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,245,11001359,1949,Hans,Löfflad,27,1,Andere,"Kaufmann, Angestellter",0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,246,11001371,1949,Bernhard,Lohmüller,58,1,SPD,"Maschinenbauer, Betriebsvorsitzender",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,247,11001372,1949,Martin,Loibl,53,1,Union,Buchdrucker,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,248,11001375,1949,Alfred,Loritz,47,1,Andere,Rechtsanwalt,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,249,11001380,1949,Paul,Luchtenberg,59,1,FDP,"Prof., Hochschullehrer i. R., Landwirt",0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,250,11001384,1949,Adolf,Ludwig,57,1,SPD,Landesvorsitzender des DGB i. R.,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,251,11001385,1949,Heinrich,Lübke,55,1,Union,"Bundesminister für Ernährung, Landwirtschaft und Forsten",0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,252,11001387,1949,Paul,Lücke,35,1,Union,Bundesminister a. D.,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,253,11001394,1949,Gerhard,Lütkens,56,1,SPD,"Schriftsteller, Vortragender Legationsrat a. D.",0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,254,11001406,1949,Heinrich,Maerkl,37,1,Andere,Verwaltungsangestellter,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,255,11001411,1949,Friedrich,Maier,55,1,SPD,Ministerialrat a. D.,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,256,11001416,1949,Ernst,Majonica,29,1,Union,Rechtsanwalt,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,257,11001420,1949,Robert,Margulies,41,1,FDP,Kaufmann,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,258,11001430,1949,Franz,Marx,46,1,SPD,Maschinenschlosser,0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,259,11001433,1949,Willy,Massoth,38,1,Union,Kaufmännischer Angestellter,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,260,11001437,1949,Heinz,Matthes,52,1,Andere,Direktor a. D.,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,261,11001442,1949,Oskar,Matzner,51,1,SPD,Oberlehrer i. R.,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,262,11001444,1949,Adolf,Mauk,43,1,FDP,Gärtnermeister,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,263,11001445,1949,Agnes Katharina,Maxsein,45,0,Union,"Oberschulrätin, Regierungsdirektorin",0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,264,11001446,1949,Ernst,Mayer,48,1,FDP,Redakteur,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,265,11001447,1949,Hugo,Mayer,50,1,Union,Landwirt,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,266,11001449,1949,Georg,Mayerhofer,55,1,Andere,Maschinenfabrikant,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,267,11001455,1949,Matthias Joseph,Mehs,56,1,Union,"Gastwirt, Bürgermeister",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,268,11001463,1949,Franz Xaver,Meitinger,44,1,Andere,Gastwirt,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,269,11001464,1949,Karl,Meitmann,58,1,SPD,Angestellter,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,270,11001465,1949,Wilhelm,Mellies,50,1,SPD,"Stellvertretender Vorsitzender der SPD, Schriftsteller",0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,271,11001467,1949,Erich,Mende,33,1,Union,Bundesminister a. D.,0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,272,11001472,1949,Friedrich,Mensing,54,1,Union,"Senator, Fleischermeister",0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,273,11001476,1949,Walter,Menzel,48,1,SPD,Rechtsanwalt,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,274,11001477,1949,Hans-Joachim,Merkatz,44,1,Union,Bundesminister a. D.,0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,275,11001480,1949,Hans,Merten,41,1,SPD,"Ministerrialreferent, Pfarrer a. D.",0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,276,11001484,1949,Arthur,Mertins,51,1,SPD,"Schriftsteller, Lehrer",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,277,11001490,1949,Erich,Meyer,49,1,SPD,Angestellter,0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,278,11001492,1949,Heinz,Meyer,52,1,SPD,Kaufmann,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,279,11001498,1949,Emmy,Meyer-Laule,50,0,SPD,Hausfrau,0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,280,11001505,1949,Friedrich,Middelhauve,53,1,FDP,Verleger,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,281,11001506,1949,Herwart,Miessner,38,1,FDP,Oberregierungsrat,0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,282,11001515,1949,Friedhelm,Missmahl,45,1,SPD,Angestellter,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,283,11001529,1949,Karl,Mommer,39,1,SPD,"Geschäftsführer, Vizepräsident DBT a. D.",0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,284,11001530,1949,Kurt,Moosdorf,65,1,SPD,"Schreiner, Bürgermeister",0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,285,11001534,1949,Wendelin,Morgenthaler,61,1,Union,"Volksschulrektor, Bürgermeister",0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,286,11001536,1949,Richard,Muckermann,58,1,Union,Schriftsteller,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,287,11001537,1949,Willibald,Mücke,45,1,SPD,Rechtsanwalt,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,288,11001539,1949,Franz,Mühlenberg,55,1,Union,Vorarbeiter,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949-1953;01,289,11001540,1949,Hans,Mühlenfeld,48,1,Andere,Jurist,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
