WP-JAHRE,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP-JAHRE,ANFANG,ALTER
1994–1998,11002708,1,SPD,1959,"Plast- und Elastfacharbeiter, Theologe",Deutschland,Krüger,Thomas,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,35
1994–1998,11002709,1,CDU,1949,"Dipl.-Volkswirt, Parl. Staatssekretär",Deutschland,Kues,Hermann,"['13', '14', '15', '16', '17']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,45
1994–1998,11002710,1,CDU,1955,Dipl.-Ingenieur für Schiffstechnik,Deutschland,Kuhn,Werner,"['13', '14', '15']","['Direktwahl', None, 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,39
1994–1998,11002711,1,SPD,1940,Betriebswirt,Deutschland,Kunick,Konrad,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,54
1994–1998,11002712,0,SPD,1950,Ingenieurin,Deutschland,Kurzhals,Christine,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,44
1994–1998,11002713,1,PDS,1947,"Maschinenbauer, Dipl.-Wirtschaftler, Dipl.-Gesellschaftswissenschaftler",Deutschland,Kutzmutz,Rolf,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,47
1994–1998,11002714,1,SPD,1937,Bauingenieur,Deutschland,Labsch,Werner,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,57
1994–1998,11002715,1,DIE LINKE.,1943,"Dipl.-Pysiker, Fraktionsvorsitzender, Bundesminister a.D.",Deutschland,Lafontaine,Oskar,"['13', '14', '16', '17']","['Direktwahl', 'Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1994–1998,1994,51
1994–1998,11002716,1,CDU,1951,Rechtsanwalt,Deutschland,Lamers,Karl A.,"['13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,43
1994–1998,11002717,1,FDP,1950,"Rechtsanwalt, Staatssekretär a. D.",Deutschland,Lanfermann,Heinz,"['17', '13', '16']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1994–1998,1994,44
1994–1998,11002718,1,CDU,1961,"Journalist, Verlagsleiter",Deutschland,Laschet,Armin,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,33
1994–1998,11002719,0,SPD,1947,Beigeordnete a. D.,Deutschland,Lehn,Waltraud,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,47
1994–1998,11002720,0,BÜNDNIS 90/DIE GRÜNEN,1968,Dipl.-Agraringenieurin,Deutschland,Lemke,Steffi,"['13', '14', '18', '19']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1994–1998,1994,26
1994–1998,11002721,0,CDU,1952,Dipl.-Philosophin,Deutschland,Wollenberger,Vera,"['11', '12', '13', '14', '15']","['Volkskammer', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1994–1998,1994,42
1994–1998,11002722,1,CDU,1938,Oberstudiendirektor a. D.,Deutschland,Lensing,Werner,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,56
1994–1998,11002723,0,SPD,1949,Publizistin,Deutschland,Leonhard-Schmid,Elke,"['12', '13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1994–1998,1994,45
1994–1998,11002724,1,CDU,1941,Lehrer,Deutschland,Letzgus,Peter,"['13', '14', '15']","['Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,53
1994–1998,11002725,0,CDU,1942,Hausfrau,Deutschland,Löwisch,Sigrun,"['12', '13']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1994–1998,1994,52
1994–1998,11002726,0,SPD,1943,Einzelhandelskauffrau,Deutschland,Lotz,Erika,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,51
1994–1998,11002727,0,PDS,1946,Dipl.-Lehrerin,Deutschland,Lüth,Heidemarie,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,48
1994–1998,11002728,0,PDS,1938,Dipl.-Wirtschaftlerin,Deutschland,Luft,Christa,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,56
1994–1998,11002730,1,PDS,1931,Dipl.-Wirtschaftler,Deutschland,Maleuda,Günther,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,63
1994–1998,11002731,1,SPD,1948,Dipl.-Ingenieur (FH),Deutschland,Mante,Winfried,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,46
1994–1998,11002732,1,SPD,1936,Dipl.-Ingenieur für Luftfahrtbetriebstechnik,Deutschland,Meißner,Herbert,"['12', '13']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1994–1998,1994,58
1994–1998,11002733,1,CDU,1961,"Diplom Mathematiker, Parl. Staatssekretär",Deutschland,Meister,Michael,"['13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,33
1994–1998,11002734,0,SPD,1952,"Buchhändlerin, Verwaltungsangestellte",Deutschland,Mertens,Angelika,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,42
1994–1998,11002735,1,CDU,1955,Rechtsanwalt,Deutschland,Merz,Friedrich,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,39
1994–1998,11002736,1,BÜNDNIS 90/DIE GRÜNEN,1954,Landesgeschäftsführer,Deutschland,Metzger,Oswald,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,40
1994–1998,11002737,1,CDU,1953,Landwirtschaftsmeister,Deutschland,Meyer,Rudolf,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,41
1994–1998,11002738,1,CSU,1949,"Selbständiger Unternehmer, Bürgermeister a. D.",Deutschland,Michelbach,Hans,"['13', '14', '15', '16', '17', '18', '19']","['Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,45
1994–1998,11002739,0,SPD,1953,Angestellte,Deutschland,Mogg,Ursula,"['13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,41
1994–1998,11002740,1,PDS,1943,Gewerkschaftssekretär,Deutschland,Müller,Manfred,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,51
1994–1998,11002741,0,BÜNDNIS 90/DIE GRÜNEN,1963,"Volljuristin, Staatsministerin a.D.",Deutschland,Müller,Kerstin,"['13', '14', '15', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,31
1994–1998,11002742,1,CSU,1955,"Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung, Dipl.-Wirtschaftspädagoge",Deutschland,Müller,Gerd,"['13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,39
1994–1998,11002743,1,BÜNDNIS 90/DIE GRÜNEN,1946,Lehrer,Deutschland,Nachtwei,Winfried,"['13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,48
1994–1998,11002744,0,PDS,1949,Ingenieurin,Deutschland,Neuhäuser,Rosel,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,45
1994–1998,11002745,1,SPD,1945,Rechtsanwalt,Deutschland,Neumann,Kurt,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,49
1994–1998,11002746,1,BÜNDNIS 90/DIE GRÜNEN,1965,Dipl.-Sozialpädagoge (FH),Deutschland,Özdemir,Cem,"['13', '14', '18', '19']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1994–1998,1994,29
1994–1998,11002747,0,SPD,1945,Berufschullehrerin,Deutschland,Onur,Leyla,"['14', '13']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,49
1994–1998,11002748,1,SPD,1939,Dipl.-Ingenieurökonom,Deutschland,Papenroth,Albrecht,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,55
1994–1998,11002749,1,SPD,1943,Elektromeister,Deutschland,Pfannenstein,Georg,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,51
1994–1998,11002750,0,CDU,1945,Lehrerin,Deutschland,Philipp,Beatrix,"['13', '14', '15', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,49
1994–1998,11002751,1,CDU,1946,Geschäftsführer,Deutschland,Polenz,Ruprecht,"['13', '14', '15', '16', '17']","['Direktwahl', 'Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,48
1994–1998,11002752,0,CDU,1943,Hausfrau,Deutschland,Pretzlaff,Marlies,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,51
1994–1998,11002753,0,BÜNDNIS 90/DIE GRÜNEN,1967,"Dipl.-Physikerin, Parl. Staatssekretärin",Deutschland,Probst,Simone,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,27
1994–1998,11002754,1,CDU,1962,"Politikwissenschaftler, Parl. Staatssekretär",Deutschland,Rachel,Thomas,"['13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,32
1994–1998,11002755,1,CDU,1945,"Dipl.-Kaufmann, Wirtschaftsingenieur, Hauptmann a. D.",Deutschland,Rauber,Helmut,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,49
1994–1998,11002756,0,SPD,1946,Lehrerin,Deutschland,Rehbock-Zureich,Karin,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,48
1994–1998,11002757,0,CDU,1955,Dipl.-Ingenieurin,Deutschland,Reichard,Christa,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,39
1994–1998,11002758,1,CDU,1954,Angestellter,Deutschland,Reichardt,Klaus Dieter,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,40
1994–1998,11002759,1,FDP,1941,"Dipl.-Kaufmann, Bundesminister a. D.",Deutschland,Rexrodt,Günter,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,53
1994–1998,11002760,1,CDU,1957,Akademieleiter,Deutschland,Richter,Roland,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,37
1994–1998,11002761,1,CDU,1955,Dipl.-Ingenieur (FH),Deutschland,Richwien,Roland,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,39
1994–1998,11002762,1,SPD,1954,"Verlagskaufmann, Geschäftsführer",Deutschland,Robbe,Reinhold,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,40
1994–1998,11002763,1,BÜNDNIS 90/DIE GRÜNEN,1937,"Hochschullehrer, Chemiker",Deutschland,Rochlitz,Jürgen,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,57
1994–1998,11002764,1,PDS,1950,"Dipl.-Wirtschaftler, Industriekaufmann",Deutschland,Rössel,Uwe-Jens,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,44
1994–1998,11002765,1,CDU,1965,"Rechtsanwalt, Bundesminister für Umwelt, Naturschutz und Reaktorsicherheit a. D.",Deutschland,Röttgen,Norbert,"['13', '14', '15', '16', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1994–1998,1994,29
1994–1998,11002766,1,CDU,1945,Landwirt,Deutschland,Ronsöhr,Heinrich-Wilhelm,"['13', '14', '15']","['Direktwahl', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,49
1994–1998,11002767,1,SPD,1942,Betriebsleiter,Deutschland,Rübenkönig,Gerhard,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,52
1994–1998,11002768,1,SPD,1944,Frauenarzt,Deutschland,Schäfer,Hansjörg,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,50
1994–1998,11002769,1,SPD,1947,Ministerpräsident a. D.,Deutschland,Scharping,Rudolf,"['13', '14', '15']","['Landesliste', 'Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,47
1994–1998,11002770,1,CDU,1944,"Rechtsanwalt und  Notar a. D., Parl. Staatssekretär",Deutschland,Schauerte,Hartmut,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,50
1994–1998,11002771,0,BÜNDNIS 90/DIE GRÜNEN,1956,"Pädagogin M A, Autorin",Deutschland,Scheel,Christine,"['13', '14', '15', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,38
1994–1998,11002772,1,SPD,1948,Pharmabereichsleiter,Deutschland,Scheelen,Bernd,"['13', '14', '15', '16', '17']","['Landesliste', 'Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,46
1994–1998,11002773,1,CDU,1936,Selbständiger Kfz.-Mechanikermeister,Deutschland,Scherhag,Karl-Heinz,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,58
1994–1998,11002774,0,BÜNDNIS 90/DIE GRÜNEN,1948,"Regierungsangestellte a. D., Redakteurin",Deutschland,Schewe-Gerigk,Irmingard,"['13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,46
1994–1998,11002775,1,SPD,1942,Akademischer Rat a. D.,Deutschland,Schild,Horst,"['13', '14', '15']","['Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,52
1994–1998,11002776,1,CDU,1949,"Ökonomierat, Landwirtschaftsmeister und Winzer",Deutschland,Schindler,Norbert,"['13', '14', '15', '16', '17', '18']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1994–1998,1994,45
1994–1998,11002777,1,BÜNDNIS 90/DIE GRÜNEN,1947,Rechtsanwalt,Deutschland,Schlauch,Rezzo,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,47
1994–1998,11002778,1,CDU,1938,"Rechtsanwalt, Vorstandsmitglied der Versicherungsholding der Deutschen Bank AG",Deutschland,Schlee,Dietmar,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,56
1994–1998,11002779,1,BÜNDNIS 90/DIE GRÜNEN,1951,"Dipl.-Pädagoge, Lehrer, Musiker",Deutschland,Schmidt,Albert,"['13', '14', '15']","['Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,43
1994–1998,11002780,0,SPD,1948,"Lehrerin, Fotografin",Deutschland,Schmidt,Dagmar,"['13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,46
1994–1998,11002781,1,FDP,1941,Universitätsprofessor,Deutschland,Schmidt-Jortzig,Edzard,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,53
1994–1998,11002782,1,CDU,1959,Dipl.-Ingenieur,Deutschland,Schmiedeberg,Hans-Otto,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,35
1994–1998,11002783,1,SPD,1951,Dipl.-Wirtschaftsingenieur (FH),Deutschland,Schmitt,Heinz,"['14', '15', '16', '13']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,43
1994–1998,11002784,1,BÜNDNIS 90/DIE GRÜNEN,1959,Dipl.-Sozialarbeiter,Deutschland,Schmitt,Wolfgang,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,35
1994–1998,11002785,0,CDU,1946,Redakteurin,Deutschland,Schnieber-Jastram,Birgit,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,48
1994–1998,11002786,0,BÜNDNIS 90/DIE GRÜNEN,1962,"Politikwissenschaftlerin, Bauzeichnerin",Deutschland,Schönberger,Ursula,['13'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,32
1994–1998,11002787,1,SPD,1952,Pfarrer,Deutschland,Schubert,Mathias,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,42
1994–1998,11002788,0,CDU,1940,Professorin für Bildungsforschung,Deutschland,Schuchardt,Erika,"['13', '14']","['Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,54
1994–1998,11002789,1,CDU,1954,Rechtsanwalt und Notar,Deutschland,Schütze,Diethard,"['13', '14']","['Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,40
1994–1998,11002790,1,SPD,1938,Jurist,Deutschland,Schuhmann,Richard,"['13', '14']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,56
1994–1998,11002791,1,SPD,1949,Geschäftsführer,Deutschland,Schultz,Reinhard,"['13', '14', '15', '16']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,45
1994–1998,11002792,1,SPD,1938,Journalist,Deutschland,Schultz,Volkmar,"['13', '14']","['Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,56
1994–1998,11002793,1,CDU,1949,Oberstleutnant a. D.,Deutschland,Schulze,Frederick,['13'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994–1998,1994,45
1994–1998,11002794,0,SPD,1939,"Chemieingenieurin, Bürgermeisterin a. D.",Deutschland,Schumann,Ilse,"['13', '14']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,55
1994–1998,11002795,0,SPD,1948,Gymnasiallehrerin,Deutschland,Schwall-Düren,Angelica,"['13', '14', '15', '16', '17']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1994–1998,1994,46
1994–1998,11002796,1,CDU,1944,Geschäftsführer,Deutschland,Sebastian,Wilhelm Josef,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,50
1994–1998,11002797,1,CDU,1952,"Dipl.-Verwaltungswirt (FH), Bürgermeister a. D.",Deutschland,Seiffert,Heinz,"['13', '14', '15']","['Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1994–1998,1994,42
1994–1998,11002798,1,CDU,1956,Diplom Mathematiker,Deutschland,Selle,Johannes,"['13', '17', '18', '19']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1994–1998,1994,38
1994–1998,11002799,1,CDU,1949,Selbstständiger Kaufmann,Deutschland,Siebert,Bernd,"['13', '14', '15', '16', '17', '18']","['Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1994–1998,1994,45
1994–1998,11002800,1,CSU,1953,"Vizepräsident DBT a. D., Ministerialrat a. D.",Deutschland,Singhammer,Johannes,"['13', '14', '15', '16', '17', '18']","['Direktwahl', 'Landesliste', 'Landesliste', 'Landesliste', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1994–1998,1994,41
1994–1998,11002802,0,CDU,1958,Dipl.-Bildhauerin,Deutschland,Späte,Margarete,"['13', '14']","['Direktwahl', 'Landesliste']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1994–1998,1994,36
1994–1998,11002803,1,SPD,1943,Oberstudiendirektor a. D.,Deutschland,Spanier,Wolfgang,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,51
1994–1998,11002804,1,SPD,1942,"Dipl.-Politologe, Bezirksbürgermeister a. D.",Deutschland,Spiller,Jörg-Otto,"['13', '14', '15', '16']","['Direktwahl', 'Direktwahl', 'Direktwahl', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1994–1998,1994,52
